49,50,51,52,53,54,55,56,57,121,0
4.1831,-1.2659,-13.594,-0.14563,0.36473,0.91965,5244,-0.07547,-0.93095,0.35726,0
-23.446,-0.27878,-16.364,0.026174,0.36445,0.93085,5238.6,-0.016329,-0.93089,0.36492,0
-10.8,-1.9781,-15.421,-0.036383,0.36309,0.93105,5240.2,-0.036193,-0.93153,0.36186,0
18.167,-0.28727,-8.5583,-0.23195,0.36996,0.89962,5245.7,-0.1079,-0.92893,0.35419,0
29.959,0.33562,-4.2227,-0.30354,0.37142,0.87745,5247.3,-0.13408,-0.92838,0.3466,0
42.244,-3.8351,-0.80456,-0.36234,0.3718,0.85468,5247.7,-0.15623,-0.92825,0.33757,0
56.209,-4.0165,4.7697,-0.40421,0.37411,0.83466,5249.4,-0.17378,-0.92732,0.33148,0
70.047,-3.7022,11.546,-0.41198,0.37627,0.82987,5247.5,-0.17865,-0.92643,0.33137,0
83.967,-5.3003,18.144,-0.41001,0.37512,0.83137,5244.5,-0.17697,-0.9269,0.33095,0
95.666,-4.7377,23.831,-0.40858,0.3748,0.83222,5241.5,-0.1755,-0.92704,0.33134,0
109.59,-1.7037,31.265,-0.44839,0.37341,0.81211,5241.6,-0.19074,-0.9276,0.3212,0
-39.359,-0.56428,-16.496,0.099605,0.367,0.92487,5238,0.0087719,-0.92978,0.368,0
-55.515,-1.2059,-15.708,0.17869,0.36711,0.91285,5236.4,0.038471,-0.92968,0.36635,0
-71.824,-2.2227,-13.25,0.25156,0.3679,0.89519,5235.4,0.066944,-0.92933,0.36312,0
-87.892,-1.4741,-10.459,0.32149,0.36903,0.87204,5231.1,0.093854,-0.92882,0.35845,0
-102.67,0.28603,-6.7372,0.35913,0.37005,0.85679,5231.1,0.1083,-0.92835,0.35557,0
-118.15,0.94573,-1.4802,0.40902,0.37011,0.8341,5229.5,0.13002,-0.92837,0.34818,0
-115.55,-2.087,5.8988,0.29683,0.37506,0.87819,5235,0.084055,-0.92633,0.36721,0
-111.13,-2.7083,4.5969,0.25921,0.37579,0.88971,5236.7,0.069937,-0.92608,0.37078,0
-110.59,-2.4935,4.6241,0.23408,0.37573,0.89668,5237.6,0.060786,-0.92615,0.37222,0
-120.44,-1.8552,7.198,0.31719,0.37439,0.87134,5233.5,0.091714,-0.92658,0.36474,0
-125.6,-1.708,9.1181,0.334,0.37405,0.86518,5233.4,0.097355,-0.92667,0.36305,0
-132.42,-1.8531,11.348,0.35726,0.37287,0.85635,5233.1,0.10586,-0.92712,0.35951,0
-132.01,0.84126,4.3079,0.45509,0.37152,0.80924,5228.3,0.14953,-0.92778,0.34185,0
-139.38,-1.6983,14.38,0.38184,0.37223,0.84596,5232.9,0.11687,-0.92741,0.35532,0
-144.88,-0.95479,17.631,0.40222,0.37278,0.83621,5232.6,0.12525,-0.92717,0.35309,0
-146.82,0.26022,11.719,0.50693,0.37184,0.77766,5227.8,0.16989,-0.92758,0.33277,0
-152.13,0.2671,21.028,0.42801,0.37255,0.82341,5233.2,0.1373,-0.92732,0.34819,0
-159.14,0.79563,24.535,0.45689,0.37311,0.80749,5232.6,0.15067,-0.92712,0.34313,0
-161.76,2.8143,20.635,0.55557,0.37244,0.74339,5227.7,0.19008,-0.92728,0.32252,0
-166.73,0.88393,28.324,0.48404,0.37349,0.79133,5233.5,0.16539,-0.92708,0.3364,0
-172.29,1.0448,31.986,0.5106,0.37363,0.77439,5231.8,0.17844,-0.92709,0.32964,0
-178.65,-1.6332e-06,35.832,0.53238,0.37361,0.75959,5230.3,0.18787,-0.9271,0.32432,0
-185.44,-0.7954,40.688,0.55651,0.37355,0.74213,5228.9,0.197,-0.92708,0.31892,0
-176.51,4.5066,31.187,0.60432,0.37307,0.704,5224.5,0.21267,-0.92707,0.30872,0
-193.47,-0.28496,46.258,0.57982,0.37365,0.72401,5227.7,0.20663,-0.92702,0.31294,0
-190.2,4.3487,43.532,0.64769,0.37392,0.66384,5222.9,0.23295,-0.92675,0.29473,0
-201.33,0.54442,52.238,0.60775,0.37325,0.70095,5227.9,0.2193,-0.92722,0.30359,0
-202.03,5.1838,54.785,0.65796,0.37397,0.65363,5225.3,0.24164,-0.92693,0.28708,0
-202.09,5.8861,56.912,0.65682,0.37304,0.65531,5191.3,0.24358,-0.92743,0.2838,0
-206.17,3.1719,60.717,0.63818,0.37006,0.67511,5134.7,0.23106,-0.92854,0.29056,0
-212.75,4.0501,66.577,0.66602,0.36981,0.64781,5136.5,0.24376,-0.92868,0.27954,0
-221.16,2.3899,73.237,0.69231,0.36809,0.62065,5144.8,0.25354,-0.92935,0.26836,0
-225.88,2.6304,80.909,0.70289,0.36816,0.60861,5090,0.25941,-0.92938,0.2626,0
-232.92,2.9702,88.846,0.73336,0.36962,0.57059,5098.9,0.27413,-0.92881,0.24935,0
-238.21,6.3198,96.984,0.76104,0.36773,0.53441,5091.1,0.28397,-0.92953,0.23523,0
-244.53,8.1462,105.65,0.78384,0.36813,0.50006,5094.5,0.29442,-0.92937,0.22268,0
-245.91,6.5446,116.92,0.80009,0.37831,0.46556,5001.3,0.31169,-0.92526,0.21619,0
-253.92,6.4633,119.4,0.81439,0.36212,0.45348,5062,0.30766,-0.93198,0.19171,0
-257.82,5.6752,137.94,0.84122,0.37352,0.39094,4990.4,0.32276,-0.92697,0.19117,0
-260.53,3.4371,140.47,0.83893,0.37875,0.39083,4966.7,0.33551,-0.92534,0.17656,0
-264.42,4.3509,149.65,0.8497,0.3782,0.3674,4944.3,0.34049,-0.9256,0.16534,0
-273.67,6.9898,157.62,0.86605,0.3658,0.3408,5037.3,0.33447,-0.93057,0.14886,0
-279.25,7.4438,164.82,0.87379,0.36032,0.32659,5060.5,0.33474,-0.9328,0.13354,0
-283.25,4.8323,178.84,0.88353,0.36774,0.29009,5050.2,0.34446,-0.92982,0.12957,0
-284.73,2.8891,182.89,0.87941,0.3724,0.29657,4999.7,0.35465,-0.92806,0.11372,0
-286.96,3.3286,192.75,0.88747,0.36943,0.27553,4979.8,0.35529,-0.92923,0.10151,0
-290.22,1.3803,202.67,0.89205,0.37084,0.2583,4982,0.35865,-0.92866,0.094649,0
-293.08,1.592,212.81,0.89683,0.37119,0.24064,4981.8,0.36021,-0.92854,0.089827,0
-295.66,2.1221,224.04,0.90039,0.37323,0.22361,5004.3,0.36288,-0.92774,0.087315,0
-297.47,2.9623,234.42,0.90434,0.37194,0.20937,5008.5,0.36292,-0.92825,0.081457,0
-299.49,2.3646,244.96,0.90888,0.36964,0.19316,5013,0.36123,-0.92918,0.078389,0
-301.66,2.139,257.2,0.91396,0.36681,0.17358,5011.1,0.35879,-0.93026,0.076702,0
-303.76,2.3859,268.78,0.92206,0.36461,0.12989,5024.3,0.35946,-0.9311,0.061919,0
-306.06,2.8831,280.81,0.92821,0.36206,0.085704,5033.4,0.35903,-0.93204,0.048948,0
-306.5,1.9354,290.42,0.93043,0.36246,0.054103,5037,0.361,-0.93191,0.03508,0
-306.7,2.5056,302.22,0.93299,0.35974,0.010394,5041.2,0.35949,-0.93293,0.020492,0
-307.68,2.4952,314.83,0.93287,0.35751,-0.044064,5066,0.35797,-0.93373,0.0028306,0
-306.42,3.3301,326.82,0.93015,0.35355,-0.099083,5052.3,0.35381,-0.93519,-0.015472,0
-305.43,4.1707,338.14,0.92381,0.35129,-0.15223,5047.8,0.35049,-0.93599,-0.032982,0
-304.58,5.0139,349.95,0.91611,0.34862,-0.19801,5058.1,0.34571,-0.937,-0.050215,0
-302.92,6.8762,360.89,0.90649,0.34595,-0.24206,5046.8,0.33991,-0.93802,-0.067707,0
-301.6,6.0925,372.57,0.89038,0.35206,-0.28857,5088.4,0.34144,-0.93576,-0.088136,0
-298.38,7.0204,380.9,0.87794,0.3515,-0.32507,5054.2,0.33566,-0.93605,-0.10559,0
-295.1,6.3496,389.71,0.86095,0.35298,-0.36628,5056.4,0.33013,-0.93554,-0.12558,0
-292.41,3.7926,397.91,0.83414,0.35402,-0.42294,5075.5,0.32226,-0.93514,-0.14718,0
-287.18,3.0742,406.51,0.80678,0.34975,-0.47622,5072,0.30989,-0.9367,-0.16297,0
-283.86,2.0134,413.48,0.77316,0.3499,-0.52895,5093,0.29766,-0.93667,-0.18451,0
-282.04,1.1637,416.01,0.7697,0.35173,-0.53277,5087.2,0.29369,-0.93607,-0.19369,0
-282.88,2.9647,415.83,0.76903,0.35361,-0.5325,5092.9,0.29399,-0.93538,-0.19657,0
-280.68,5.8326,416.63,0.76133,0.34986,-0.54587,5050.3,0.28782,-0.93679,-0.19898,0
-276.87,5.8805,419.8,0.73248,0.35423,-0.58137,5053.5,0.28252,-0.93513,-0.21382,0
-271.09,2.9051,427.52,0.72052,0.35469,-0.59585,5072.7,0.27466,-0.93498,-0.22443,0
-271.81,2.2842,427.73,0.72807,0.35464,-0.58664,5120.1,0.27023,-0.93496,-0.22983,0
-268.8,3.3043,427.09,0.7248,0.35361,-0.59129,5047.5,0.27144,-0.93539,-0.22665,0
-272.59,-0.39531,432.44,0.71738,0.3578,-0.59779,5201.8,0.27024,-0.93377,-0.2346,0
-109.94,18.958,6.938,0.12887,0.30906,0.94227,5160.1,0.014947,-0.95069,0.30977,0
-110.07,19.355,7.4938,0.12997,0.26522,0.95539,5153.3,0.0054557,-0.96374,0.2668,0
-108.9,25.262,8.3024,0.12575,0.20907,0.96978,5140.2,-0.0055794,-0.97738,0.21143,0
122.09,2.7144,47.279,-0.47315,0.36762,0.80062,5015.5,-0.19223,-0.92996,0.31341,0
133.39,2.751,55.115,-0.53129,0.36911,0.76255,5042.2,-0.21327,-0.92938,0.30127,0
146.19,1.5943,65.737,-0.56513,0.36735,0.7387,5017.5,-0.22065,-0.93008,0.29371,0
159.25,-0.68983,75.93,-0.61671,0.36603,0.69692,5031.6,-0.23528,-0.93056,0.28054,0
117.97,-30.215,54.764,-0.46693,0.54823,0.69384,5043.4,-0.30782,-0.83633,0.45366,0
103.46,-29.602,50.203,-0.41725,0.54825,0.72479,5042.4,-0.2796,-0.8363,0.47163,0
90.345,-28.435,48.341,-0.36618,0.54729,0.75259,5008.6,-0.2474,-0.83691,0.48823,0
76.921,-28.179,46.204,-0.30932,0.55867,0.76955,5014.6,-0.22177,-0.8293,0.51291,0
62.156,-29.748,44.785,-0.23144,0.56287,0.79348,5014.8,-0.18059,-0.82631,0.53348,0
130.28,-27.496,59.728,-0.50352,0.54584,0.66972,5038.7,-0.33706,-0.83783,0.42945,0
142.03,-26.815,65.903,-0.54652,0.54325,0.63734,5032.7,-0.36122,-0.83953,0.40585,0
154.78,-26.957,74.471,-0.58994,0.54088,0.59951,5035.7,-0.38564,-0.84107,0.37933,0
165.5,-28.073,83.551,-0.63144,0.54043,0.55608,5033.2,-0.4068,-0.84139,0.35578,0
175.34,-26.775,93.219,-0.6647,0.54389,0.5122,5033.3,-0.43247,-0.83915,0.32984,0
184.18,-27.873,103.89,-0.6994,0.5449,0.46252,5030.5,-0.45334,-0.8385,0.30233,0
170.09,0.14336,86.284,-0.6632,0.36036,0.65598,5021.8,-0.2528,-0.9328,0.25685,0
192.86,-25.347,117.89,-0.72945,0.54381,0.41493,5026,-0.469,-0.83918,0.27533,0
199.16,-25.924,130.89,-0.76097,0.54308,0.35495,5003.5,-0.48596,-0.83959,0.24274,0
204.35,-26.699,143.64,-0.78147,0.54654,0.301,5010.6,-0.50267,-0.83726,0.21521,0
208,-25.942,155.68,-0.79686,0.5497,0.25069,5025,-0.51788,-0.83517,0.18518,0
210.72,-24.864,169.23,-0.80925,0.5524,0.19993,5006.2,-0.53053,-0.83335,0.1551,0
181.26,-0.90384,96.457,-0.70726,0.36099,0.60785,5025.7,-0.27163,-0.93257,0.23777,0
192.46,-2.4053,108.93,-0.74493,0.3595,0.56199,5038.1,-0.28499,-0.93314,0.21915,0
200.63,-0.25308,121.01,-0.77957,0.35535,0.51575,5010.2,-0.28995,-0.93467,0.20571,0
207.84,-2.8419,130.08,-0.80802,0.35789,0.468,5027.3,-0.30303,-0.93368,0.19083,0
214.49,-3.1047,140.96,-0.83321,0.35829,0.42118,5020.7,-0.31531,-0.93356,0.17041,0
220.59,-2.219,151.66,-0.83804,0.35775,0.41195,5014,-0.31768,-0.93379,0.16467,0
225.88,-1.7837,159.44,-0.85111,0.35903,0.38302,5012.4,-0.32563,-0.93332,0.15128,0
232.4,-0.54719,173,-0.86813,0.35555,0.34631,5015.3,-0.32483,-0.93456,0.1452,0
236.62,-3.674,177.54,-0.87247,0.36734,0.32226,5066.2,-0.34391,-0.93009,0.12911,0
238.48,-1.4758,188.58,-0.88925,0.36426,0.27667,5012.6,-0.34373,-0.93121,0.12121,0
238.83,3.0838e-06,197.26,-0.89017,0.36823,0.26834,4959.4,-0.35116,-0.92972,0.11091,0
